  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1426                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.000  -0.4024   0.03005   0.02150  -0.0196   0.7886   0.4701
  -3.000  -0.2651   0.02832   0.01990  -0.0222   0.7603   0.5159
  -2.000  -0.1676   0.02787   0.01963  -0.0185   0.7225   0.5601
  -1.000  -0.0481   0.02709   0.01890  -0.0179   0.6902   0.6102
   0.000   0.0626   0.02701   0.01888  -0.0159   0.6573   0.6613
   1.000   0.1586   0.02761   0.01961  -0.0116   0.6222   0.7119
   2.000   0.2887   0.02817   0.02010  -0.0123   0.5915   0.7610
   3.000   0.3877   0.02986   0.02189  -0.0086   0.5580   0.8069
   4.000   0.5137   0.03123   0.02319  -0.0096   0.5262   0.8508
   5.000   0.6917   0.03303   0.02484  -0.0208   0.4930   0.8833
   6.000   0.8371   0.03439   0.02616  -0.0280   0.4600   0.9228
   7.000   0.9970   0.03548   0.02709  -0.0387   0.4290   0.9606
   8.000   1.1571   0.03649   0.02812  -0.0512   0.3964   0.9955
   9.000   1.1958   0.03764   0.02916  -0.0423   0.3741   1.0000
  10.000   1.1062   0.04035   0.03206  -0.0131   0.3571   1.0000
  11.000   0.9103   0.04931   0.04135   0.0227   0.3402   1.0000
  12.000   0.8168   0.06283   0.05499   0.0344   0.3169   1.0000
  16.000   0.4131   0.17512   0.16796   0.0071   0.2560   1.0000
  17.000   0.4502   0.18511   0.17795   0.0027   0.2392   1.0000
  18.000   0.4874   0.19516   0.18801  -0.0022   0.2237   1.0000
