  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1724                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6188   0.03205   0.02357  -0.0107   0.8875   0.4243
  -4.000  -0.4954   0.03104   0.02271  -0.0129   0.8494   0.4659
  -3.000  -0.3679   0.02999   0.02181  -0.0150   0.8135   0.5101
  -2.000  -0.2107   0.02823   0.02020  -0.0208   0.7854   0.5590
  -1.000  -0.0439   0.02617   0.01824  -0.0274   0.7586   0.6094
   0.000   0.0792   0.02537   0.01752  -0.0269   0.7172   0.6557
   1.000   0.1989   0.02505   0.01721  -0.0258   0.6739   0.7025
   2.000   0.3070   0.02522   0.01734  -0.0230   0.6297   0.7499
   3.000   0.4083   0.02572   0.01777  -0.0190   0.5867   0.7986
   4.000   0.5131   0.02648   0.01844  -0.0158   0.5455   0.8473
   5.000   0.6514   0.02776   0.01957  -0.0191   0.5028   0.8885
   7.000   0.9760   0.03042   0.02196  -0.0397   0.4154   0.9636
   8.000   1.1446   0.03177   0.02322  -0.0534   0.3731   0.9993
   9.000   1.1451   0.03294   0.02438  -0.0374   0.3480   1.0000
  10.000   1.1304   0.03417   0.02548  -0.0179   0.3262   1.0000
  11.000   1.1541   0.03614   0.02721  -0.0045   0.3030   1.0000
  12.000   1.1430   0.04002   0.03132   0.0113   0.2813   1.0000
  13.000   1.1443   0.04546   0.03697   0.0215   0.2602   1.0000
  14.000   1.1416   0.05260   0.04432   0.0288   0.2411   1.0000
  18.000   0.6074   0.20116   0.19440  -0.0162   0.2063   1.0000
