  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2631                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5755   0.04513   0.03662  -0.0214   0.7560   0.4010
  -2.000  -0.3651   0.04352   0.03478  -0.0050   0.6655   0.4784
  -1.000  -0.1723   0.03912   0.03059  -0.0135   0.6577   0.5128
   0.000  -0.0636   0.03813   0.02963  -0.0123   0.6340   0.5457
   1.000  -0.0738   0.04295   0.03457   0.0020   0.5927   0.5729
   2.000   0.1705   0.03605   0.02752  -0.0126   0.5880   0.6199
   5.000   0.2110   0.05042   0.04247   0.0191   0.4945   0.7337
   7.000   0.0577   0.08315   0.07596   0.0350   0.4167   0.8161
  11.000   0.2135   0.12833   0.12146   0.0170   0.3507   1.0000
  13.000   0.2042   0.15310   0.14610   0.0114   0.3425   1.0000
  14.000   0.2455   0.16179   0.15468   0.0083   0.3245   1.0000
  15.000   0.2872   0.17057   0.16338   0.0047   0.3071   1.0000
  16.000   0.3289   0.17943   0.17218   0.0006   0.2905   1.0000
  17.000   0.3703   0.18834   0.18104  -0.0040   0.2746   1.0000
  18.000   0.4114   0.19726   0.18993  -0.0090   0.2595   1.0000
