  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1422                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5712   0.02798   0.01941  -0.0131   0.8899   0.4064
  -3.000  -0.2856   0.02521   0.01704  -0.0222   0.8239   0.5320
  -2.000  -0.1652   0.02423   0.01637  -0.0214   0.7853   0.5965
  -1.000  -0.0369   0.02333   0.01565  -0.0212   0.7495   0.6646
   0.000   0.0870   0.02305   0.01544  -0.0199   0.7104   0.7301
   1.000   0.1967   0.02356   0.01595  -0.0165   0.6680   0.7924
   2.000   0.3321   0.02473   0.01705  -0.0175   0.6256   0.8423
   3.000   0.4897   0.02593   0.01807  -0.0238   0.5821   0.8859
   4.000   0.6645   0.02675   0.01868  -0.0350   0.5371   0.9263
   5.000   0.8416   0.02715   0.01886  -0.0481   0.4915   0.9663
   6.000   1.0147   0.02721   0.01867  -0.0619   0.4464   1.0000
   7.000   1.0550   0.02825   0.01979  -0.0520   0.4118   1.0000
   8.000   1.0972   0.02944   0.02086  -0.0414   0.3804   1.0000
   9.000   1.1277   0.03088   0.02222  -0.0285   0.3502   1.0000
  10.000   1.1470   0.03289   0.02422  -0.0138   0.3223   1.0000
  11.000   1.1660   0.03503   0.02628   0.0006   0.2957   1.0000
  12.000   1.1846   0.03805   0.02927   0.0133   0.2711   1.0000
  13.000   1.1845   0.04291   0.03435   0.0247   0.2481   1.0000
  14.000   1.2438   0.04663   0.03786   0.0287   0.2253   1.0000
  15.000   1.2012   0.05651   0.04826   0.0366   0.2084   1.0000
