  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1615                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.6233   0.02047   0.01178  -0.0022   1.0000   0.3275
  -4.000  -0.5411   0.01962   0.01130   0.0016   1.0000   0.4210
  -3.000  -0.4553   0.01946   0.01157   0.0044   0.9990   0.5202
  -2.000  -0.2828   0.02019   0.01276  -0.0080   0.9634   0.6446
  -1.000  -0.1236   0.02034   0.01333  -0.0156   0.9230   0.7602
   0.000   0.0197   0.02022   0.01350  -0.0177   0.8777   0.8666
   1.000   0.2467   0.01949   0.01279  -0.0347   0.8396   0.9394
   2.000   0.4906   0.01753   0.01076  -0.0570   0.7754   0.9876
   3.000   0.6012   0.01653   0.00941  -0.0571   0.6856   1.0000
   4.000   0.6753   0.01678   0.00922  -0.0499   0.5950   1.0000
   5.000   0.7484   0.01776   0.00978  -0.0421   0.5040   1.0000
   6.000   0.8192   0.01918   0.01079  -0.0341   0.4135   1.0000
   7.000   0.8866   0.02113   0.01233  -0.0258   0.3245   1.0000
   8.000   0.9527   0.02384   0.01471  -0.0180   0.2446   1.0000
   9.000   1.0221   0.02747   0.01801  -0.0117   0.1863   1.0000
  10.000   1.0935   0.03177   0.02229  -0.0062   0.1473   1.0000
  11.000   1.1621   0.03720   0.02798  -0.0010   0.1222   1.0000
  12.000   1.2270   0.04404   0.03504   0.0035   0.1055   1.0000
  13.000   1.2546   0.05211   0.04373   0.0115   0.0949   1.0000
  14.000   1.1659   0.06542   0.05839   0.0236   0.0920   1.0000
  15.000   0.9865   0.09897   0.09303   0.0122   0.0943   1.0000
  16.000   0.4896   0.16422   0.15888  -0.0168   0.1508   1.0000
  17.000   0.4996   0.17381   0.16852  -0.0205   0.1364   1.0000
  18.000   0.5107   0.18357   0.17833  -0.0245   0.1237   1.0000
