  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1211                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.100 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5092   0.02224   0.01266  -0.0103   1.0000   0.1164
  -4.000  -0.4225   0.01827   0.00887  -0.0057   1.0000   0.1679
  -3.000  -0.3511   0.01369   0.00707   0.0016   1.0000   0.6221
  -1.000  -0.0576   0.01485   0.00823  -0.0090   1.0000   1.0000
   0.000   0.1110   0.01508   0.00817  -0.0250   0.9611   1.0000
   1.000   0.3149   0.01405   0.00711  -0.0419   0.8874   1.0000
   2.000   0.4166   0.01347   0.00628  -0.0367   0.7714   1.0000
   3.000   0.5045   0.01402   0.00623  -0.0296   0.6355   1.0000
   4.000   0.5933   0.01545   0.00705  -0.0242   0.5128   1.0000
   5.000   0.6843   0.01724   0.00848  -0.0199   0.4259   1.0000
   6.000   0.7752   0.01909   0.01016  -0.0159   0.3511   1.0000
   7.000   0.8609   0.02102   0.01208  -0.0113   0.2694   1.0000
   8.000   0.9353   0.02362   0.01456  -0.0055   0.1692   1.0000
   9.000   1.0089   0.02888   0.01960  -0.0003   0.1092   1.0000
  10.000   1.0848   0.03611   0.02723   0.0040   0.0835   1.0000
  11.000   1.1327   0.04589   0.03809   0.0102   0.0715   1.0000
  12.000   1.1138   0.05819   0.05166   0.0196   0.0667   1.0000
  13.000   0.9610   0.08633   0.08097   0.0108   0.0707   1.0000
  15.000   0.7756   0.18253   0.17709  -0.0421   0.1239   1.0000
  16.000   0.7879   0.19690   0.19142  -0.0501   0.1101   1.0000
  17.000   0.8287   0.21439   0.20898  -0.0540   0.0981   1.0000
  18.000   0.8632   0.23082   0.22548  -0.0595   0.0859   1.0000
