  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3723                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7308   0.00000  -0.00224  -0.1097   0.0000   0.0000
  -7.500  -0.4031   0.00000  -0.00224  -0.1188   0.0000   0.0000
  -5.000  -0.0747   0.00000  -0.00224  -0.1279   0.0000   0.0000
  -2.500   0.2538   0.00000  -0.00226  -0.1370   0.0000   0.0000
   0.000   0.5819   0.00000  -0.00227  -0.1461   0.0000   0.0000
   2.500   0.9088   0.00000  -0.00230  -0.1551   0.0000   0.0000
   5.000   1.2340   0.00000  -0.00233  -0.1639   0.0000   0.0000
   7.500   1.5569   0.00000  -0.00237  -0.1724   0.0000   0.0000
  10.000   1.8768   0.00000  -0.00241  -0.1805   0.0000   0.0000
  12.500   2.1932   0.00000  -0.00246  -0.1883   0.0000   0.0000
  15.000   2.5054   0.00000  -0.00251  -0.1957   0.0000   0.0000
  17.500   2.8129   0.00000  -0.00256  -0.2025   0.0000   0.0000
  20.000   3.1150   0.00000  -0.00261  -0.2088   0.0000   0.0000
  22.500   3.4111   0.00000  -0.00265  -0.2144   0.0000   0.0000
  25.000   3.7008   0.00000  -0.00270  -0.2195   0.0000   0.0000
