  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7165                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7911   0.00000  -0.00448   0.0682   0.0000   0.0000
  -7.500  -0.3594   0.00000  -0.00447   0.0308   0.0000   0.0000
  -5.000   0.0729   0.00000  -0.00446  -0.0095   0.0000   0.0000
  -2.500   0.5051   0.00000  -0.00445  -0.0525   0.0000   0.0000
   0.000   0.9363   0.00000  -0.00444  -0.0976   0.0000   0.0000
   2.500   1.3658   0.00000  -0.00442  -0.1448   0.0000   0.0000
   5.000   1.7926   0.00000  -0.00440  -0.1935   0.0000   0.0000
   7.500   2.2161   0.00000  -0.00437  -0.2434   0.0000   0.0000
  10.000   2.6353   0.00000  -0.00434  -0.2941   0.0000   0.0000
  12.500   3.0495   0.00000  -0.00431  -0.3453   0.0000   0.0000
  15.000   3.4579   0.00000  -0.00427  -0.3965   0.0000   0.0000
  17.500   3.8597   0.00000  -0.00423  -0.4474   0.0000   0.0000
  20.000   4.2542   0.00000  -0.00419  -0.4975   0.0000   0.0000
  22.500   4.6406   0.00000  -0.00414  -0.5465   0.0000   0.0000
  25.000   5.0182   0.00000  -0.00408  -0.5941   0.0000   0.0000
