  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4252                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0465   0.00000  -0.00417   0.0386   0.0000   0.0000
  -7.500  -0.6488   0.00000  -0.00417   0.0118   0.0000   0.0000
  -5.000  -0.2500   0.00000  -0.00417  -0.0165   0.0000   0.0000
  -2.500   0.1494   0.00000  -0.00417  -0.0461   0.0000   0.0000
   0.000   0.5484   0.00000  -0.00416  -0.0767   0.0000   0.0000
   2.500   0.9465   0.00000  -0.00416  -0.1082   0.0000   0.0000
   5.000   1.3427   0.00000  -0.00415  -0.1403   0.0000   0.0000
   7.500   1.7363   0.00000  -0.00414  -0.1728   0.0000   0.0000
  10.000   2.1267   0.00000  -0.00412  -0.2053   0.0000   0.0000
  12.500   2.5130   0.00000  -0.00410  -0.2377   0.0000   0.0000
  15.000   2.8946   0.00000  -0.00408  -0.2697   0.0000   0.0000
  17.500   3.2706   0.00000  -0.00406  -0.3011   0.0000   0.0000
  20.000   3.6404   0.00000  -0.00403  -0.3316   0.0000   0.0000
  22.500   4.0033   0.00000  -0.00399  -0.3610   0.0000   0.0000
  25.000   4.3586   0.00000  -0.00395  -0.3891   0.0000   0.0000
