  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1335                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2865   0.00000  -0.00333   0.0384   0.0000   0.0000
  -7.500  -0.9326   0.00000  -0.00332   0.0233   0.0000   0.0000
  -5.000  -0.5770   0.00000  -0.00332   0.0078   0.0000   0.0000
  -2.500  -0.2203   0.00000  -0.00332  -0.0081   0.0000   0.0000
   0.000   0.1368   0.00000  -0.00331  -0.0243   0.0000   0.0000
   2.500   0.4937   0.00000  -0.00332  -0.0406   0.0000   0.0000
   5.000   0.8496   0.00000  -0.00332  -0.0569   0.0000   0.0000
   7.500   1.2039   0.00000  -0.00333  -0.0731   0.0000   0.0000
  10.000   1.5560   0.00000  -0.00333  -0.0890   0.0000   0.0000
  12.500   1.9050   0.00000  -0.00334  -0.1046   0.0000   0.0000
  15.000   2.2505   0.00000  -0.00335  -0.1197   0.0000   0.0000
  17.500   2.5917   0.00000  -0.00336  -0.1342   0.0000   0.0000
  20.000   2.9279   0.00000  -0.00337  -0.1480   0.0000   0.0000
  22.500   3.2586   0.00000  -0.00337  -0.1610   0.0000   0.0000
  25.000   3.5831   0.00000  -0.00338  -0.1731   0.0000   0.0000
