  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5738                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4514   0.00000  -0.00354  -0.1668   0.0000   0.0000
  -7.500  -0.0862   0.00000  -0.00355  -0.1859   0.0000   0.0000
  -5.000   0.2791   0.00000  -0.00357  -0.2053   0.0000   0.0000
  -2.500   0.6439   0.00000  -0.00359  -0.2250   0.0000   0.0000
   0.000   1.0075   0.00000  -0.00361  -0.2446   0.0000   0.0000
   2.500   1.3692   0.00000  -0.00363  -0.2642   0.0000   0.0000
   5.000   1.7283   0.00000  -0.00365  -0.2835   0.0000   0.0000
   7.500   2.0841   0.00000  -0.00367  -0.3024   0.0000   0.0000
  10.000   2.4359   0.00000  -0.00369  -0.3208   0.0000   0.0000
  12.500   2.7831   0.00000  -0.00371  -0.3385   0.0000   0.0000
  15.000   3.1250   0.00000  -0.00372  -0.3554   0.0000   0.0000
  17.500   3.4610   0.00000  -0.00373  -0.3713   0.0000   0.0000
  20.000   3.7904   0.00000  -0.00373  -0.3862   0.0000   0.0000
  22.500   4.1126   0.00000  -0.00372  -0.3998   0.0000   0.0000
  25.000   4.4269   0.00000  -0.00371  -0.4122   0.0000   0.0000
