  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8729                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.1707   0.00000  -0.00271  -0.3226   0.0000   0.0000
  -7.500   0.5157   0.00000  -0.00275  -0.3379   0.0000   0.0000
  -5.000   0.8598   0.00000  -0.00279  -0.3533   0.0000   0.0000
  -2.500   1.2022   0.00000  -0.00283  -0.3687   0.0000   0.0000
   0.000   1.5423   0.00000  -0.00288  -0.3839   0.0000   0.0000
   2.500   1.8795   0.00000  -0.00292  -0.3989   0.0000   0.0000
   5.000   2.2131   0.00000  -0.00297  -0.4135   0.0000   0.0000
   7.500   2.5425   0.00000  -0.00301  -0.4276   0.0000   0.0000
  10.000   2.8671   0.00000  -0.00305  -0.4411   0.0000   0.0000
  12.500   3.1862   0.00000  -0.00309  -0.4539   0.0000   0.0000
  15.000   3.4993   0.00000  -0.00313  -0.4659   0.0000   0.0000
  17.500   3.8057   0.00000  -0.00315  -0.4771   0.0000   0.0000
  20.000   4.1049   0.00000  -0.00317  -0.4872   0.0000   0.0000
  22.500   4.3963   0.00000  -0.00318  -0.4964   0.0000   0.0000
  25.000   4.6794   0.00000  -0.00318  -0.5044   0.0000   0.0000
