  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6657                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5542   0.00000  -0.00434  -0.1037   0.0000   0.0000
  -7.500  -0.1421   0.00000  -0.00437  -0.1380   0.0000   0.0000
  -5.000   0.2703   0.00000  -0.00439  -0.1736   0.0000   0.0000
  -2.500   0.6822   0.00000  -0.00441  -0.2100   0.0000   0.0000
   0.000   1.0928   0.00000  -0.00442  -0.2470   0.0000   0.0000
   2.500   1.5013   0.00000  -0.00443  -0.2844   0.0000   0.0000
   5.000   1.9070   0.00000  -0.00443  -0.3218   0.0000   0.0000
   7.500   2.3090   0.00000  -0.00442  -0.3589   0.0000   0.0000
  10.000   2.7066   0.00000  -0.00442  -0.3956   0.0000   0.0000
  12.500   3.0991   0.00000  -0.00440  -0.4314   0.0000   0.0000
  15.000   3.4857   0.00000  -0.00438  -0.4662   0.0000   0.0000
  17.500   3.8657   0.00000  -0.00435  -0.4996   0.0000   0.0000
  20.000   4.2383   0.00000  -0.00431  -0.5314   0.0000   0.0000
  22.500   4.6029   0.00000  -0.00427  -0.5614   0.0000   0.0000
  25.000   4.9587   0.00000  -0.00421  -0.5893   0.0000   0.0000
