  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7474                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7131   0.00000  -0.00438   0.0087   0.0000   0.0000
  -7.500  -0.2581   0.00000  -0.00439  -0.0418   0.0000   0.0000
  -5.000   0.1973   0.00000  -0.00440  -0.0948   0.0000   0.0000
  -2.500   0.6524   0.00000  -0.00439  -0.1499   0.0000   0.0000
   0.000   1.1063   0.00000  -0.00439  -0.2066   0.0000   0.0000
   2.500   1.5580   0.00000  -0.00437  -0.2645   0.0000   0.0000
   5.000   2.0068   0.00000  -0.00436  -0.3232   0.0000   0.0000
   7.500   2.4517   0.00000  -0.00433  -0.3822   0.0000   0.0000
  10.000   2.8920   0.00000  -0.00430  -0.4411   0.0000   0.0000
  12.500   3.3268   0.00000  -0.00427  -0.4994   0.0000   0.0000
  15.000   3.7552   0.00000  -0.00422  -0.5568   0.0000   0.0000
  17.500   4.1765   0.00000  -0.00418  -0.6126   0.0000   0.0000
  20.000   4.5899   0.00000  -0.00412  -0.6666   0.0000   0.0000
  22.500   4.9945   0.00000  -0.00406  -0.7183   0.0000   0.0000
  25.000   5.3896   0.00000  -0.00399  -0.7674   0.0000   0.0000
