  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7336                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4852   0.00000  -0.00347  -0.1030   0.0000   0.0000
  -7.500  -0.1243   0.00000  -0.00347  -0.1177   0.0000   0.0000
  -5.000   0.2368   0.00000  -0.00346  -0.1338   0.0000   0.0000
  -2.500   0.5974   0.00000  -0.00346  -0.1511   0.0000   0.0000
   0.000   0.9570   0.00000  -0.00346  -0.1694   0.0000   0.0000
   2.500   1.3147   0.00000  -0.00346  -0.1886   0.0000   0.0000
   5.000   1.6699   0.00000  -0.00346  -0.2086   0.0000   0.0000
   7.500   2.0219   0.00000  -0.00347  -0.2293   0.0000   0.0000
  10.000   2.3701   0.00000  -0.00347  -0.2503   0.0000   0.0000
  12.500   2.7138   0.00000  -0.00348  -0.2717   0.0000   0.0000
  15.000   3.0523   0.00000  -0.00349  -0.2932   0.0000   0.0000
  17.500   3.3850   0.00000  -0.00349  -0.3147   0.0000   0.0000
  20.000   3.7113   0.00000  -0.00349  -0.3359   0.0000   0.0000
  22.500   4.0305   0.00000  -0.00349  -0.3568   0.0000   0.0000
  25.000   4.3420   0.00000  -0.00349  -0.3773   0.0000   0.0000
