  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5175                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.1481   0.00000  -0.00428   0.1440   0.0000   0.0000
  -7.500  -0.6925   0.00000  -0.00429   0.0945   0.0000   0.0000
  -5.000  -0.2356   0.00000  -0.00429   0.0422   0.0000   0.0000
  -2.500   0.2218   0.00000  -0.00429  -0.0123   0.0000   0.0000
   0.000   0.6787   0.00000  -0.00428  -0.0688   0.0000   0.0000
   2.500   1.1343   0.00000  -0.00427  -0.1268   0.0000   0.0000
   5.000   1.5878   0.00000  -0.00425  -0.1859   0.0000   0.0000
   7.500   2.0383   0.00000  -0.00423  -0.2456   0.0000   0.0000
  10.000   2.4849   0.00000  -0.00420  -0.3054   0.0000   0.0000
  12.500   2.9267   0.00000  -0.00417  -0.3649   0.0000   0.0000
  15.000   3.3630   0.00000  -0.00413  -0.4237   0.0000   0.0000
  17.500   3.7929   0.00000  -0.00409  -0.4813   0.0000   0.0000
  20.000   4.2156   0.00000  -0.00404  -0.5372   0.0000   0.0000
  22.500   4.6302   0.00000  -0.00398  -0.5911   0.0000   0.0000
  25.000   5.0361   0.00000  -0.00392  -0.6425   0.0000   0.0000
