  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6947                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.3376   0.00000  -0.00356  -0.3401   0.0000   0.0000
  -7.500   0.7256   0.00000  -0.00364  -0.3695   0.0000   0.0000
  -5.000   1.1123   0.00000  -0.00372  -0.3987   0.0000   0.0000
  -2.500   1.4968   0.00000  -0.00379  -0.4275   0.0000   0.0000
   0.000   1.8785   0.00000  -0.00386  -0.4556   0.0000   0.0000
   2.500   2.2567   0.00000  -0.00392  -0.4830   0.0000   0.0000
   5.000   2.6305   0.00000  -0.00397  -0.5093   0.0000   0.0000
   7.500   2.9994   0.00000  -0.00402  -0.5344   0.0000   0.0000
  10.000   3.3626   0.00000  -0.00405  -0.5581   0.0000   0.0000
  12.500   3.7193   0.00000  -0.00406  -0.5802   0.0000   0.0000
  15.000   4.0690   0.00000  -0.00407  -0.6005   0.0000   0.0000
  17.500   4.4110   0.00000  -0.00406  -0.6188   0.0000   0.0000
  20.000   4.7445   0.00000  -0.00403  -0.6351   0.0000   0.0000
  22.500   5.0691   0.00000  -0.00399  -0.6492   0.0000   0.0000
  25.000   5.3840   0.00000  -0.00393  -0.6611   0.0000   0.0000
