  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1323                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.1794   0.00000  -0.00231   0.0093   0.0000   0.0000
  -7.500  -0.8543   0.00000  -0.00228   0.0013   0.0000   0.0000
  -5.000  -0.5275   0.00000  -0.00227  -0.0069   0.0000   0.0000
  -2.500  -0.1997   0.00000  -0.00226  -0.0153   0.0000   0.0000
   0.000   0.1285   0.00000  -0.00225  -0.0239   0.0000   0.0000
   2.500   0.4564   0.00000  -0.00226  -0.0326   0.0000   0.0000
   5.000   0.7835   0.00000  -0.00227  -0.0413   0.0000   0.0000
   7.500   1.1091   0.00000  -0.00229  -0.0500   0.0000   0.0000
  10.000   1.4326   0.00000  -0.00232  -0.0587   0.0000   0.0000
  12.500   1.7533   0.00000  -0.00235  -0.0671   0.0000   0.0000
  15.000   2.0707   0.00000  -0.00238  -0.0753   0.0000   0.0000
  17.500   2.3842   0.00000  -0.00243  -0.0833   0.0000   0.0000
  20.000   2.6932   0.00000  -0.00247  -0.0909   0.0000   0.0000
  22.500   2.9970   0.00000  -0.00251  -0.0980   0.0000   0.0000
  25.000   3.2952   0.00000  -0.00256  -0.1048   0.0000   0.0000
