  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1971                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.4627   0.00000  -0.00436   0.1280   0.0000   0.0000
  -7.500  -1.0192   0.00000  -0.00438   0.0789   0.0000   0.0000
  -5.000  -0.5736   0.00000  -0.00440   0.0286   0.0000   0.0000
  -2.500  -0.1270   0.00000  -0.00442  -0.0223   0.0000   0.0000
   0.000   0.3199   0.00000  -0.00443  -0.0735   0.0000   0.0000
   2.500   0.7661   0.00000  -0.00443  -0.1247   0.0000   0.0000
   5.000   1.2109   0.00000  -0.00443  -0.1753   0.0000   0.0000
   7.500   1.6534   0.00000  -0.00443  -0.2251   0.0000   0.0000
  10.000   2.0928   0.00000  -0.00442  -0.2736   0.0000   0.0000
  12.500   2.5282   0.00000  -0.00440  -0.3205   0.0000   0.0000
  15.000   2.9587   0.00000  -0.00437  -0.3655   0.0000   0.0000
  17.500   3.3837   0.00000  -0.00434  -0.4081   0.0000   0.0000
  20.000   3.8022   0.00000  -0.00430  -0.4481   0.0000   0.0000
  22.500   4.2134   0.00000  -0.00426  -0.4851   0.0000   0.0000
  25.000   4.6167   0.00000  -0.00420  -0.5189   0.0000   0.0000
