  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7920                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.7278   0.00000  -0.00148  -0.4853   0.0000   0.0000
  -7.500   1.0510   0.00000  -0.00152  -0.4984   0.0000   0.0000
  -5.000   1.3721   0.00000  -0.00157  -0.5106   0.0000   0.0000
  -2.500   1.6907   0.00000  -0.00161  -0.5218   0.0000   0.0000
   0.000   2.0061   0.00000  -0.00166  -0.5318   0.0000   0.0000
   2.500   2.3176   0.00000  -0.00170  -0.5406   0.0000   0.0000
   5.000   2.6247   0.00000  -0.00174  -0.5482   0.0000   0.0000
   7.500   2.9269   0.00000  -0.00178  -0.5544   0.0000   0.0000
  10.000   3.2235   0.00000  -0.00182  -0.5592   0.0000   0.0000
  12.500   3.5139   0.00000  -0.00186  -0.5626   0.0000   0.0000
  15.000   3.7977   0.00000  -0.00189  -0.5646   0.0000   0.0000
  17.500   4.0742   0.00000  -0.00191  -0.5652   0.0000   0.0000
  20.000   4.3430   0.00000  -0.00193  -0.5642   0.0000   0.0000
  22.500   4.6036   0.00000  -0.00195  -0.5619   0.0000   0.0000
  25.000   4.8553   0.00000  -0.00195  -0.5580   0.0000   0.0000
