  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 8443                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.3158   0.00000  -0.00390  -0.1439   0.0000   0.0000
  -7.500   0.0628   0.00000  -0.00390  -0.1650   0.0000   0.0000
  -5.000   0.4412   0.00000  -0.00390  -0.1874   0.0000   0.0000
  -2.500   0.8188   0.00000  -0.00391  -0.2111   0.0000   0.0000
   0.000   1.1948   0.00000  -0.00391  -0.2358   0.0000   0.0000
   2.500   1.5685   0.00000  -0.00391  -0.2613   0.0000   0.0000
   5.000   1.9393   0.00000  -0.00391  -0.2875   0.0000   0.0000
   7.500   2.3064   0.00000  -0.00391  -0.3142   0.0000   0.0000
  10.000   2.6691   0.00000  -0.00391  -0.3412   0.0000   0.0000
  12.500   3.0267   0.00000  -0.00390  -0.3682   0.0000   0.0000
  15.000   3.3785   0.00000  -0.00389  -0.3950   0.0000   0.0000
  17.500   3.7240   0.00000  -0.00388  -0.4215   0.0000   0.0000
  20.000   4.0623   0.00000  -0.00387  -0.4475   0.0000   0.0000
  22.500   4.3929   0.00000  -0.00384  -0.4727   0.0000   0.0000
  25.000   4.7152   0.00000  -0.00382  -0.4969   0.0000   0.0000
