  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7971                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.3443   0.00000  -0.00466  -0.2776   0.0000   0.0000
  -7.500   0.7923   0.00000  -0.00472  -0.3313   0.0000   0.0000
  -5.000   1.2389   0.00000  -0.00479  -0.3855   0.0000   0.0000
  -2.500   1.6830   0.00000  -0.00484  -0.4400   0.0000   0.0000
   0.000   2.1240   0.00000  -0.00489  -0.4943   0.0000   0.0000
   2.500   2.5610   0.00000  -0.00492  -0.5480   0.0000   0.0000
   5.000   2.9931   0.00000  -0.00495  -0.6006   0.0000   0.0000
   7.500   3.4195   0.00000  -0.00496  -0.6519   0.0000   0.0000
  10.000   3.8394   0.00000  -0.00496  -0.7013   0.0000   0.0000
  12.500   4.2520   0.00000  -0.00495  -0.7486   0.0000   0.0000
  15.000   4.6565   0.00000  -0.00492  -0.7932   0.0000   0.0000
  17.500   5.0521   0.00000  -0.00488  -0.8350   0.0000   0.0000
  20.000   5.4382   0.00000  -0.00482  -0.8736   0.0000   0.0000
  22.500   5.8139   0.00000  -0.00475  -0.9087   0.0000   0.0000
  25.000   6.1785   0.00000  -0.00465  -0.9401   0.0000   0.0000
