  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5917                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000   0.2620   0.00000  -0.00139  -0.3666   0.0000   0.0000
  -7.500   0.5779   0.00000  -0.00143  -0.3763   0.0000   0.0000
  -5.000   0.8927   0.00000  -0.00148  -0.3853   0.0000   0.0000
  -2.500   1.2058   0.00000  -0.00153  -0.3935   0.0000   0.0000
   0.000   1.5167   0.00000  -0.00159  -0.4007   0.0000   0.0000
   2.500   1.8246   0.00000  -0.00165  -0.4071   0.0000   0.0000
   5.000   2.1291   0.00000  -0.00171  -0.4124   0.0000   0.0000
   7.500   2.4295   0.00000  -0.00178  -0.4166   0.0000   0.0000
  10.000   2.7253   0.00000  -0.00184  -0.4199   0.0000   0.0000
  12.500   3.0160   0.00000  -0.00191  -0.4220   0.0000   0.0000
  15.000   3.3009   0.00000  -0.00197  -0.4230   0.0000   0.0000
  17.500   3.5795   0.00000  -0.00203  -0.4228   0.0000   0.0000
  20.000   3.8513   0.00000  -0.00208  -0.4216   0.0000   0.0000
  22.500   4.1158   0.00000  -0.00213  -0.4193   0.0000   0.0000
  25.000   4.3725   0.00000  -0.00217  -0.4158   0.0000   0.0000
