  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3538                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9756   0.00000  -0.00352  -0.0328   0.0000   0.0000
  -7.500  -0.6125   0.00000  -0.00352  -0.0501   0.0000   0.0000
  -5.000  -0.2483   0.00000  -0.00352  -0.0680   0.0000   0.0000
  -2.500   0.1164   0.00000  -0.00352  -0.0864   0.0000   0.0000
   0.000   0.4809   0.00000  -0.00353  -0.1051   0.0000   0.0000
   2.500   0.8445   0.00000  -0.00354  -0.1240   0.0000   0.0000
   5.000   1.2064   0.00000  -0.00354  -0.1430   0.0000   0.0000
   7.500   1.5661   0.00000  -0.00355  -0.1618   0.0000   0.0000
  10.000   1.9228   0.00000  -0.00356  -0.1804   0.0000   0.0000
  12.500   2.2758   0.00000  -0.00357  -0.1986   0.0000   0.0000
  15.000   2.6245   0.00000  -0.00357  -0.2162   0.0000   0.0000
  17.500   2.9683   0.00000  -0.00358  -0.2332   0.0000   0.0000
  20.000   3.3063   0.00000  -0.00358  -0.2494   0.0000   0.0000
  22.500   3.6381   0.00000  -0.00358  -0.2647   0.0000   0.0000
  25.000   3.9630   0.00000  -0.00357  -0.2790   0.0000   0.0000
