  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3421                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8843   0.00000  -0.00208  -0.0566   0.0000   0.0000
  -7.500  -0.5621   0.00000  -0.00206  -0.0634   0.0000   0.0000
  -5.000  -0.2388   0.00000  -0.00205  -0.0706   0.0000   0.0000
  -2.500   0.0849   0.00000  -0.00204  -0.0781   0.0000   0.0000
   0.000   0.4085   0.00000  -0.00205  -0.0859   0.0000   0.0000
   2.500   0.7312   0.00000  -0.00206  -0.0939   0.0000   0.0000
   5.000   1.0526   0.00000  -0.00208  -0.1020   0.0000   0.0000
   7.500   1.3720   0.00000  -0.00211  -0.1102   0.0000   0.0000
  10.000   1.6888   0.00000  -0.00214  -0.1184   0.0000   0.0000
  12.500   2.0023   0.00000  -0.00218  -0.1265   0.0000   0.0000
  15.000   2.3121   0.00000  -0.00223  -0.1345   0.0000   0.0000
  17.500   2.6175   0.00000  -0.00228  -0.1424   0.0000   0.0000
  20.000   2.9179   0.00000  -0.00233  -0.1500   0.0000   0.0000
  22.500   3.2127   0.00000  -0.00238  -0.1573   0.0000   0.0000
  25.000   3.5015   0.00000  -0.00244  -0.1643   0.0000   0.0000
