  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6387                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0431   0.00000  -0.00421   0.1366   0.0000   0.0000
  -7.500  -0.5559   0.00000  -0.00421   0.0709   0.0000   0.0000
  -5.000  -0.0677   0.00000  -0.00421   0.0021   0.0000   0.0000
  -2.500   0.4206   0.00000  -0.00421  -0.0694   0.0000   0.0000
   0.000   0.9082   0.00000  -0.00419  -0.1429   0.0000   0.0000
   2.500   1.3940   0.00000  -0.00418  -0.2179   0.0000   0.0000
   5.000   1.8772   0.00000  -0.00416  -0.2939   0.0000   0.0000
   7.500   2.3568   0.00000  -0.00413  -0.3702   0.0000   0.0000
  10.000   2.8319   0.00000  -0.00409  -0.4463   0.0000   0.0000
  12.500   3.3016   0.00000  -0.00405  -0.5216   0.0000   0.0000
  15.000   3.7651   0.00000  -0.00401  -0.5955   0.0000   0.0000
  17.500   4.2213   0.00000  -0.00395  -0.6674   0.0000   0.0000
  20.000   4.6696   0.00000  -0.00390  -0.7369   0.0000   0.0000
  22.500   5.1089   0.00000  -0.00383  -0.8034   0.0000   0.0000
  25.000   5.5386   0.00000  -0.00376  -0.8663   0.0000   0.0000
