  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7235                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5311   0.00000  -0.00347  -0.0735   0.0000   0.0000
  -7.500  -0.1727   0.00000  -0.00345  -0.0866   0.0000   0.0000
  -5.000   0.1860   0.00000  -0.00344  -0.1011   0.0000   0.0000
  -2.500   0.5444   0.00000  -0.00342  -0.1171   0.0000   0.0000
   0.000   0.9017   0.00000  -0.00341  -0.1344   0.0000   0.0000
   2.500   1.2573   0.00000  -0.00341  -0.1528   0.0000   0.0000
   5.000   1.6105   0.00000  -0.00341  -0.1723   0.0000   0.0000
   7.500   1.9607   0.00000  -0.00341  -0.1926   0.0000   0.0000
  10.000   2.3071   0.00000  -0.00341  -0.2137   0.0000   0.0000
  12.500   2.6492   0.00000  -0.00342  -0.2353   0.0000   0.0000
  15.000   2.9862   0.00000  -0.00342  -0.2573   0.0000   0.0000
  17.500   3.3175   0.00000  -0.00343  -0.2796   0.0000   0.0000
  20.000   3.6425   0.00000  -0.00344  -0.3019   0.0000   0.0000
  22.500   3.9606   0.00000  -0.00344  -0.3241   0.0000   0.0000
  25.000   4.2712   0.00000  -0.00344  -0.3460   0.0000   0.0000
