  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2253                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.3265   0.00000  -0.00412   0.0821   0.0000   0.0000
  -7.500  -0.9280   0.00000  -0.00413   0.0534   0.0000   0.0000
  -5.000  -0.5277   0.00000  -0.00413   0.0237   0.0000   0.0000
  -2.500  -0.1264   0.00000  -0.00413  -0.0070   0.0000   0.0000
   0.000   0.2751   0.00000  -0.00413  -0.0384   0.0000   0.0000
   2.500   0.6762   0.00000  -0.00413  -0.0701   0.0000   0.0000
   5.000   1.0759   0.00000  -0.00412  -0.1021   0.0000   0.0000
   7.500   1.4736   0.00000  -0.00411  -0.1340   0.0000   0.0000
  10.000   1.8685   0.00000  -0.00410  -0.1655   0.0000   0.0000
  12.500   2.2598   0.00000  -0.00408  -0.1966   0.0000   0.0000
  15.000   2.6469   0.00000  -0.00406  -0.2268   0.0000   0.0000
  17.500   3.0289   0.00000  -0.00404  -0.2561   0.0000   0.0000
  20.000   3.4051   0.00000  -0.00401  -0.2841   0.0000   0.0000
  22.500   3.7749   0.00000  -0.00398  -0.3106   0.0000   0.0000
  25.000   4.1374   0.00000  -0.00394  -0.3356   0.0000   0.0000
