  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9435                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.1310   0.00000  -0.00340  -0.1924   0.0000   0.0000
  -7.500   0.2288   0.00000  -0.00340  -0.2081   0.0000   0.0000
  -5.000   0.5881   0.00000  -0.00340  -0.2251   0.0000   0.0000
  -2.500   0.9463   0.00000  -0.00340  -0.2432   0.0000   0.0000
   0.000   1.3027   0.00000  -0.00341  -0.2623   0.0000   0.0000
   2.500   1.6567   0.00000  -0.00342  -0.2821   0.0000   0.0000
   5.000   2.0075   0.00000  -0.00343  -0.3027   0.0000   0.0000
   7.500   2.3544   0.00000  -0.00344  -0.3237   0.0000   0.0000
  10.000   2.6969   0.00000  -0.00346  -0.3451   0.0000   0.0000
  12.500   3.0343   0.00000  -0.00347  -0.3667   0.0000   0.0000
  15.000   3.3659   0.00000  -0.00348  -0.3883   0.0000   0.0000
  17.500   3.6911   0.00000  -0.00349  -0.4098   0.0000   0.0000
  20.000   4.0092   0.00000  -0.00349  -0.4309   0.0000   0.0000
  22.500   4.3198   0.00000  -0.00349  -0.4516   0.0000   0.0000
  25.000   4.6221   0.00000  -0.00348  -0.4717   0.0000   0.0000
