  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1918                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9265   0.00000  -0.00170  -0.0611   0.0000   0.0000
  -7.500  -0.6120   0.00000  -0.00169  -0.0676   0.0000   0.0000
  -5.000  -0.2963   0.00000  -0.00169  -0.0742   0.0000   0.0000
  -2.500   0.0200   0.00000  -0.00170  -0.0805   0.0000   0.0000
   0.000   0.3363   0.00000  -0.00172  -0.0868   0.0000   0.0000
   2.500   0.6519   0.00000  -0.00175  -0.0928   0.0000   0.0000
   5.000   0.9662   0.00000  -0.00179  -0.0985   0.0000   0.0000
   7.500   1.2788   0.00000  -0.00184  -0.1040   0.0000   0.0000
  10.000   1.5889   0.00000  -0.00189  -0.1091   0.0000   0.0000
  12.500   1.8960   0.00000  -0.00196  -0.1139   0.0000   0.0000
  15.000   2.1995   0.00000  -0.00203  -0.1182   0.0000   0.0000
  17.500   2.4988   0.00000  -0.00210  -0.1220   0.0000   0.0000
  20.000   2.7934   0.00000  -0.00217  -0.1254   0.0000   0.0000
  22.500   3.0827   0.00000  -0.00224  -0.1283   0.0000   0.0000
  25.000   3.3661   0.00000  -0.00232  -0.1307   0.0000   0.0000
