  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2013                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0055   0.00000  -0.00124  -0.0050   0.0000   0.0000
  -7.500  -0.7033   0.00000  -0.00120  -0.0075   0.0000   0.0000
  -5.000  -0.3997   0.00000  -0.00117  -0.0104   0.0000   0.0000
  -2.500  -0.0954   0.00000  -0.00116  -0.0138   0.0000   0.0000
   0.000   0.2090   0.00000  -0.00116  -0.0177   0.0000   0.0000
   2.500   0.5131   0.00000  -0.00118  -0.0219   0.0000   0.0000
   5.000   0.8162   0.00000  -0.00121  -0.0265   0.0000   0.0000
   7.500   1.1177   0.00000  -0.00125  -0.0315   0.0000   0.0000
  10.000   1.4172   0.00000  -0.00131  -0.0367   0.0000   0.0000
  12.500   1.7139   0.00000  -0.00138  -0.0422   0.0000   0.0000
  15.000   2.0074   0.00000  -0.00146  -0.0479   0.0000   0.0000
  17.500   2.2971   0.00000  -0.00155  -0.0538   0.0000   0.0000
  20.000   2.5824   0.00000  -0.00165  -0.0598   0.0000   0.0000
  22.500   2.8628   0.00000  -0.00175  -0.0658   0.0000   0.0000
  25.000   3.1378   0.00000  -0.00185  -0.0720   0.0000   0.0000
