  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1107                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0561   0.00000  -0.00134  -0.0084   0.0000   0.0000
  -7.500  -0.7682   0.00000  -0.00111  -0.0096   0.0000   0.0000
  -5.000  -0.4789   0.00000  -0.00092  -0.0110   0.0000   0.0000
  -2.500  -0.1888   0.00000  -0.00078  -0.0126   0.0000   0.0000
   0.000   0.1017   0.00000  -0.00070  -0.0143   0.0000   0.0000
   2.500   0.3920   0.00000  -0.00069  -0.0161   0.0000   0.0000
   5.000   0.6815   0.00000  -0.00075  -0.0180   0.0000   0.0000
   7.500   0.9697   0.00000  -0.00087  -0.0201   0.0000   0.0000
  10.000   1.2560   0.00000  -0.00106  -0.0223   0.0000   0.0000
  12.500   1.5400   0.00000  -0.00132  -0.0245   0.0000   0.0000
  15.000   1.8210   0.00000  -0.00165  -0.0268   0.0000   0.0000
  17.500   2.0987   0.00000  -0.00204  -0.0292   0.0000   0.0000
  20.000   2.3723   0.00000  -0.00248  -0.0315   0.0000   0.0000
  22.500   2.6415   0.00000  -0.00298  -0.0339   0.0000   0.0000
  25.000   2.9057   0.00000  -0.00352  -0.0363   0.0000   0.0000
