  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6991                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.2201   0.00000  -0.00527  -0.0831   0.0000   0.0000
  -7.500   0.2790   0.00000  -0.00531  -0.1609   0.0000   0.0000
  -5.000   0.7776   0.00000  -0.00535  -0.2402   0.0000   0.0000
  -2.500   1.2747   0.00000  -0.00537  -0.3205   0.0000   0.0000
   0.000   1.7693   0.00000  -0.00539  -0.4012   0.0000   0.0000
   2.500   2.2606   0.00000  -0.00540  -0.4815   0.0000   0.0000
   5.000   2.7477   0.00000  -0.00539  -0.5610   0.0000   0.0000
   7.500   3.2294   0.00000  -0.00538  -0.6390   0.0000   0.0000
  10.000   3.7051   0.00000  -0.00535  -0.7149   0.0000   0.0000
  12.500   4.1737   0.00000  -0.00532  -0.7881   0.0000   0.0000
  15.000   4.6343   0.00000  -0.00527  -0.8581   0.0000   0.0000
  17.500   5.0862   0.00000  -0.00521  -0.9244   0.0000   0.0000
  20.000   5.5283   0.00000  -0.00513  -0.9864   0.0000   0.0000
  22.500   5.9600   0.00000  -0.00504  -1.0436   0.0000   0.0000
  25.000   6.3803   0.00000  -0.00494  -1.0957   0.0000   0.0000
