  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7335                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.4797   0.00000  -0.00340  -0.1056   0.0000   0.0000
  -7.500  -0.1212   0.00000  -0.00339  -0.1197   0.0000   0.0000
  -5.000   0.2375   0.00000  -0.00339  -0.1351   0.0000   0.0000
  -2.500   0.5957   0.00000  -0.00338  -0.1517   0.0000   0.0000
   0.000   0.9528   0.00000  -0.00338  -0.1692   0.0000   0.0000
   2.500   1.3081   0.00000  -0.00338  -0.1877   0.0000   0.0000
   5.000   1.6609   0.00000  -0.00339  -0.2070   0.0000   0.0000
   7.500   2.0106   0.00000  -0.00340  -0.2268   0.0000   0.0000
  10.000   2.3564   0.00000  -0.00340  -0.2471   0.0000   0.0000
  12.500   2.6978   0.00000  -0.00341  -0.2677   0.0000   0.0000
  15.000   3.0340   0.00000  -0.00342  -0.2885   0.0000   0.0000
  17.500   3.3644   0.00000  -0.00343  -0.3092   0.0000   0.0000
  20.000   3.6885   0.00000  -0.00344  -0.3298   0.0000   0.0000
  22.500   4.0056   0.00000  -0.00344  -0.3500   0.0000   0.0000
  25.000   4.3150   0.00000  -0.00344  -0.3698   0.0000   0.0000
