  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7163                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.7743   0.00000  -0.00449   0.0593   0.0000   0.0000
  -7.500  -0.3476   0.00000  -0.00448   0.0239   0.0000   0.0000
  -5.000   0.0797   0.00000  -0.00447  -0.0142   0.0000   0.0000
  -2.500   0.5069   0.00000  -0.00446  -0.0549   0.0000   0.0000
   0.000   0.9331   0.00000  -0.00444  -0.0979   0.0000   0.0000
   2.500   1.3575   0.00000  -0.00442  -0.1427   0.0000   0.0000
   5.000   1.7793   0.00000  -0.00440  -0.1891   0.0000   0.0000
   7.500   2.1978   0.00000  -0.00438  -0.2367   0.0000   0.0000
  10.000   2.6121   0.00000  -0.00435  -0.2851   0.0000   0.0000
  12.500   3.0214   0.00000  -0.00432  -0.3341   0.0000   0.0000
  15.000   3.4249   0.00000  -0.00428  -0.3831   0.0000   0.0000
  17.500   3.8220   0.00000  -0.00424  -0.4318   0.0000   0.0000
  20.000   4.2117   0.00000  -0.00420  -0.4800   0.0000   0.0000
  22.500   4.5935   0.00000  -0.00415  -0.5271   0.0000   0.0000
  25.000   4.9665   0.00000  -0.00410  -0.5728   0.0000   0.0000
