  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7464                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6230   0.00000  -0.00441  -0.0383   0.0000   0.0000
  -7.500  -0.1932   0.00000  -0.00441  -0.0778   0.0000   0.0000
  -5.000   0.2370   0.00000  -0.00442  -0.1194   0.0000   0.0000
  -2.500   0.6668   0.00000  -0.00442  -0.1628   0.0000   0.0000
   0.000   1.0952   0.00000  -0.00441  -0.2075   0.0000   0.0000
   2.500   1.5216   0.00000  -0.00440  -0.2533   0.0000   0.0000
   5.000   1.9451   0.00000  -0.00439  -0.2999   0.0000   0.0000
   7.500   2.3649   0.00000  -0.00437  -0.3467   0.0000   0.0000
  10.000   2.7802   0.00000  -0.00434  -0.3936   0.0000   0.0000
  12.500   3.1902   0.00000  -0.00431  -0.4402   0.0000   0.0000
  15.000   3.5941   0.00000  -0.00427  -0.4860   0.0000   0.0000
  17.500   3.9912   0.00000  -0.00423  -0.5307   0.0000   0.0000
  20.000   4.3807   0.00000  -0.00418  -0.5741   0.0000   0.0000
  22.500   4.7618   0.00000  -0.00413  -0.6157   0.0000   0.0000
  25.000   5.1339   0.00000  -0.00406  -0.6553   0.0000   0.0000
