  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6217                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.5655   0.00000  -0.00180  -0.0942   0.0000   0.0000
  -7.500  -0.2504   0.00000  -0.00175  -0.0978   0.0000   0.0000
  -5.000   0.0652   0.00000  -0.00171  -0.1022   0.0000   0.0000
  -2.500   0.3807   0.00000  -0.00169  -0.1074   0.0000   0.0000
   0.000   0.6954   0.00000  -0.00167  -0.1135   0.0000   0.0000
   2.500   1.0089   0.00000  -0.00166  -0.1202   0.0000   0.0000
   5.000   1.3204   0.00000  -0.00167  -0.1277   0.0000   0.0000
   7.500   1.6293   0.00000  -0.00169  -0.1357   0.0000   0.0000
  10.000   1.9352   0.00000  -0.00173  -0.1444   0.0000   0.0000
  12.500   2.2374   0.00000  -0.00177  -0.1535   0.0000   0.0000
  15.000   2.5354   0.00000  -0.00183  -0.1630   0.0000   0.0000
  17.500   2.8285   0.00000  -0.00190  -0.1730   0.0000   0.0000
  20.000   3.1163   0.00000  -0.00198  -0.1832   0.0000   0.0000
  22.500   3.3981   0.00000  -0.00206  -0.1936   0.0000   0.0000
  25.000   3.6735   0.00000  -0.00215  -0.2041   0.0000   0.0000
