  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2121                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0622   0.00000  -0.00215  -0.0013   0.0000   0.0000
  -7.500  -0.7410   0.00000  -0.00211  -0.0073   0.0000   0.0000
  -5.000  -0.4185   0.00000  -0.00209  -0.0139   0.0000   0.0000
  -2.500  -0.0951   0.00000  -0.00207  -0.0210   0.0000   0.0000
   0.000   0.2285   0.00000  -0.00206  -0.0284   0.0000   0.0000
   2.500   0.5516   0.00000  -0.00205  -0.0362   0.0000   0.0000
   5.000   0.8736   0.00000  -0.00206  -0.0443   0.0000   0.0000
   7.500   1.1940   0.00000  -0.00208  -0.0526   0.0000   0.0000
  10.000   1.5121   0.00000  -0.00210  -0.0611   0.0000   0.0000
  12.500   1.8274   0.00000  -0.00214  -0.0697   0.0000   0.0000
  15.000   2.1392   0.00000  -0.00218  -0.0783   0.0000   0.0000
  17.500   2.4469   0.00000  -0.00222  -0.0868   0.0000   0.0000
  20.000   2.7500   0.00000  -0.00228  -0.0953   0.0000   0.0000
  22.500   3.0478   0.00000  -0.00233  -0.1036   0.0000   0.0000
  25.000   3.3398   0.00000  -0.00239  -0.1117   0.0000   0.0000
