  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1348                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.4072   0.00000  -0.00397   0.0793   0.0000   0.0000
  -7.500  -1.0218   0.00000  -0.00397   0.0543   0.0000   0.0000
  -5.000  -0.6344   0.00000  -0.00397   0.0285   0.0000   0.0000
  -2.500  -0.2458   0.00000  -0.00397   0.0022   0.0000   0.0000
   0.000   0.1433   0.00000  -0.00397  -0.0245   0.0000   0.0000
   2.500   0.5320   0.00000  -0.00397  -0.0513   0.0000   0.0000
   5.000   0.9198   0.00000  -0.00397  -0.0781   0.0000   0.0000
   7.500   1.3058   0.00000  -0.00396  -0.1046   0.0000   0.0000
  10.000   1.6894   0.00000  -0.00396  -0.1307   0.0000   0.0000
  12.500   2.0697   0.00000  -0.00395  -0.1561   0.0000   0.0000
  15.000   2.4461   0.00000  -0.00394  -0.1807   0.0000   0.0000
  17.500   2.8178   0.00000  -0.00392  -0.2043   0.0000   0.0000
  20.000   3.1842   0.00000  -0.00390  -0.2266   0.0000   0.0000
  22.500   3.5445   0.00000  -0.00388  -0.2476   0.0000   0.0000
  25.000   3.8981   0.00000  -0.00385  -0.2671   0.0000   0.0000
