  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5351                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8660   0.00000  -0.00416  -0.0087   0.0000   0.0000
  -7.500  -0.4699   0.00000  -0.00416  -0.0351   0.0000   0.0000
  -5.000  -0.0730   0.00000  -0.00416  -0.0629   0.0000   0.0000
  -2.500   0.3241   0.00000  -0.00416  -0.0920   0.0000   0.0000
   0.000   0.7206   0.00000  -0.00415  -0.1221   0.0000   0.0000
   2.500   1.1157   0.00000  -0.00414  -0.1531   0.0000   0.0000
   5.000   1.5087   0.00000  -0.00414  -0.1846   0.0000   0.0000
   7.500   1.8988   0.00000  -0.00412  -0.2165   0.0000   0.0000
  10.000   2.2853   0.00000  -0.00411  -0.2485   0.0000   0.0000
  12.500   2.6674   0.00000  -0.00409  -0.2804   0.0000   0.0000
  15.000   3.0445   0.00000  -0.00407  -0.3119   0.0000   0.0000
  17.500   3.4158   0.00000  -0.00405  -0.3428   0.0000   0.0000
  20.000   3.7806   0.00000  -0.00402  -0.3728   0.0000   0.0000
  22.500   4.1381   0.00000  -0.00398  -0.4017   0.0000   0.0000
  25.000   4.4879   0.00000  -0.00394  -0.4294   0.0000   0.0000
