  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1431                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2409   0.00000  -0.00303   0.0230   0.0000   0.0000
  -7.500  -0.8966   0.00000  -0.00302   0.0104   0.0000   0.0000
  -5.000  -0.5506   0.00000  -0.00302  -0.0026   0.0000   0.0000
  -2.500  -0.2036   0.00000  -0.00301  -0.0158   0.0000   0.0000
   0.000   0.1439   0.00000  -0.00301  -0.0293   0.0000   0.0000
   2.500   0.4910   0.00000  -0.00301  -0.0428   0.0000   0.0000
   5.000   0.8372   0.00000  -0.00302  -0.0563   0.0000   0.0000
   7.500   1.1819   0.00000  -0.00303  -0.0697   0.0000   0.0000
  10.000   1.5242   0.00000  -0.00305  -0.0829   0.0000   0.0000
  12.500   1.8637   0.00000  -0.00306  -0.0957   0.0000   0.0000
  15.000   2.1997   0.00000  -0.00308  -0.1081   0.0000   0.0000
  17.500   2.5315   0.00000  -0.00310  -0.1200   0.0000   0.0000
  20.000   2.8584   0.00000  -0.00312  -0.1313   0.0000   0.0000
  22.500   3.1799   0.00000  -0.00314  -0.1419   0.0000   0.0000
  25.000   3.4954   0.00000  -0.00315  -0.1517   0.0000   0.0000
