  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 0800                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000      NaN   0.00000       NaN      NaN   0.0000   0.0000
  -7.500      NaN   0.00000       NaN      NaN   0.0000   0.0000
  -5.000      NaN   0.00000       NaN      NaN   0.0000   0.0000
  -2.500      NaN   0.00000       NaN      NaN   0.0000   0.0000
   0.000      NaN   0.00000       NaN      NaN   0.0000   0.0000
   2.500      NaN   0.00000       NaN      NaN   0.0000   0.0000
   5.000      NaN   0.00000       NaN      NaN   0.0000   0.0000
   7.500      NaN   0.00000       NaN      NaN   0.0000   0.0000
  10.000      NaN   0.00000       NaN      NaN   0.0000   0.0000
  12.500      NaN   0.00000       NaN      NaN   0.0000   0.0000
  15.000      NaN   0.00000       NaN      NaN   0.0000   0.0000
  17.500      NaN   0.00000       NaN      NaN   0.0000   0.0000
  20.000      NaN   0.00000       NaN      NaN   0.0000   0.0000
  22.500      NaN   0.00000       NaN      NaN   0.0000   0.0000
  25.000      NaN   0.00000       NaN      NaN   0.0000   0.0000
