  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5159                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.0032   0.00000  -0.00434   0.0705   0.0000   0.0000
  -7.500  -0.5877   0.00000  -0.00434   0.0382   0.0000   0.0000
  -5.000  -0.1711   0.00000  -0.00434   0.0039   0.0000   0.0000
  -2.500   0.2458   0.00000  -0.00433  -0.0324   0.0000   0.0000
   0.000   0.6623   0.00000  -0.00433  -0.0702   0.0000   0.0000
   2.500   1.0775   0.00000  -0.00431  -0.1094   0.0000   0.0000
   5.000   1.4906   0.00000  -0.00430  -0.1496   0.0000   0.0000
   7.500   1.9009   0.00000  -0.00428  -0.1905   0.0000   0.0000
  10.000   2.3076   0.00000  -0.00426  -0.2318   0.0000   0.0000
  12.500   2.7099   0.00000  -0.00424  -0.2731   0.0000   0.0000
  15.000   3.1071   0.00000  -0.00421  -0.3143   0.0000   0.0000
  17.500   3.4983   0.00000  -0.00418  -0.3549   0.0000   0.0000
  20.000   3.8829   0.00000  -0.00414  -0.3946   0.0000   0.0000
  22.500   4.2601   0.00000  -0.00410  -0.4332   0.0000   0.0000
  25.000   4.6292   0.00000  -0.00405  -0.4704   0.0000   0.0000
