  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5536                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.6458   0.00000  -0.00340  -0.1060   0.0000   0.0000
  -7.500  -0.2860   0.00000  -0.00341  -0.1222   0.0000   0.0000
  -5.000   0.0743   0.00000  -0.00341  -0.1391   0.0000   0.0000
  -2.500   0.4346   0.00000  -0.00342  -0.1565   0.0000   0.0000
   0.000   0.7939   0.00000  -0.00343  -0.1744   0.0000   0.0000
   2.500   1.1518   0.00000  -0.00344  -0.1925   0.0000   0.0000
   5.000   1.5075   0.00000  -0.00346  -0.2108   0.0000   0.0000
   7.500   1.8603   0.00000  -0.00347  -0.2291   0.0000   0.0000
  10.000   2.2096   0.00000  -0.00348  -0.2473   0.0000   0.0000
  12.500   2.5546   0.00000  -0.00350  -0.2652   0.0000   0.0000
  15.000   2.8949   0.00000  -0.00351  -0.2827   0.0000   0.0000
  17.500   3.2296   0.00000  -0.00352  -0.2996   0.0000   0.0000
  20.000   3.5582   0.00000  -0.00352  -0.3159   0.0000   0.0000
  22.500   3.8800   0.00000  -0.00352  -0.3314   0.0000   0.0000
  25.000   4.1944   0.00000  -0.00352  -0.3460   0.0000   0.0000
