  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6797                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.8718   0.00000  -0.00421   0.0772   0.0000   0.0000
  -7.500  -0.3582   0.00000  -0.00425  -0.0065   0.0000   0.0000
  -5.000   0.1561   0.00000  -0.00428  -0.0928   0.0000   0.0000
  -2.500   0.6701   0.00000  -0.00431  -0.1809   0.0000   0.0000
   0.000   1.1828   0.00000  -0.00433  -0.2702   0.0000   0.0000
   2.500   1.6933   0.00000  -0.00434  -0.3600   0.0000   0.0000
   5.000   2.2005   0.00000  -0.00434  -0.4497   0.0000   0.0000
   7.500   2.7036   0.00000  -0.00434  -0.5385   0.0000   0.0000
  10.000   3.2016   0.00000  -0.00433  -0.6258   0.0000   0.0000
  12.500   3.6934   0.00000  -0.00430  -0.7109   0.0000   0.0000
  15.000   4.1782   0.00000  -0.00427  -0.7931   0.0000   0.0000
  17.500   4.6551   0.00000  -0.00423  -0.8719   0.0000   0.0000
  20.000   5.1231   0.00000  -0.00418  -0.9466   0.0000   0.0000
  22.500   5.5813   0.00000  -0.00412  -1.0167   0.0000   0.0000
  25.000   6.0290   0.00000  -0.00405  -1.0816   0.0000   0.0000
