  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1517                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.1060   0.00000  -0.00166  -0.0117   0.0000   0.0000
  -7.500  -0.7948   0.00000  -0.00163  -0.0170   0.0000   0.0000
  -5.000  -0.4822   0.00000  -0.00161  -0.0225   0.0000   0.0000
  -2.500  -0.1686   0.00000  -0.00160  -0.0280   0.0000   0.0000
   0.000   0.1453   0.00000  -0.00160  -0.0337   0.0000   0.0000
   2.500   0.4589   0.00000  -0.00161  -0.0393   0.0000   0.0000
   5.000   0.7717   0.00000  -0.00163  -0.0450   0.0000   0.0000
   7.500   1.0830   0.00000  -0.00166  -0.0505   0.0000   0.0000
  10.000   1.3922   0.00000  -0.00170  -0.0560   0.0000   0.0000
  12.500   1.6988   0.00000  -0.00175  -0.0614   0.0000   0.0000
  15.000   2.0021   0.00000  -0.00181  -0.0665   0.0000   0.0000
  17.500   2.3017   0.00000  -0.00187  -0.0714   0.0000   0.0000
  20.000   2.5969   0.00000  -0.00194  -0.0761   0.0000   0.0000
  22.500   2.8872   0.00000  -0.00201  -0.0805   0.0000   0.0000
  25.000   3.1719   0.00000  -0.00208  -0.0845   0.0000   0.0000
