  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1463                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.5432   0.00000  -0.00420   0.1332   0.0000   0.0000
  -7.500  -1.1206   0.00000  -0.00421   0.0938   0.0000   0.0000
  -5.000  -0.6958   0.00000  -0.00422   0.0533   0.0000   0.0000
  -2.500  -0.2698   0.00000  -0.00422   0.0120   0.0000   0.0000
   0.000   0.1568   0.00000  -0.00423  -0.0298   0.0000   0.0000
   2.500   0.5831   0.00000  -0.00422  -0.0717   0.0000   0.0000
   5.000   1.0083   0.00000  -0.00422  -0.1134   0.0000   0.0000
   7.500   1.4315   0.00000  -0.00420  -0.1547   0.0000   0.0000
  10.000   1.8520   0.00000  -0.00419  -0.1951   0.0000   0.0000
  12.500   2.2691   0.00000  -0.00417  -0.2345   0.0000   0.0000
  15.000   2.6817   0.00000  -0.00414  -0.2724   0.0000   0.0000
  17.500   3.0893   0.00000  -0.00411  -0.3087   0.0000   0.0000
  20.000   3.4910   0.00000  -0.00408  -0.3430   0.0000   0.0000
  22.500   3.8861   0.00000  -0.00404  -0.3750   0.0000   0.0000
  25.000   4.2738   0.00000  -0.00399  -0.4046   0.0000   0.0000
