  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 7736                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.0504   0.00000  -0.00335  -0.2626   0.0000   0.0000
  -7.500   0.3110   0.00000  -0.00337  -0.2816   0.0000   0.0000
  -5.000   0.6718   0.00000  -0.00340  -0.3008   0.0000   0.0000
  -2.500   1.0313   0.00000  -0.00343  -0.3202   0.0000   0.0000
   0.000   1.3889   0.00000  -0.00347  -0.3395   0.0000   0.0000
   2.500   1.7439   0.00000  -0.00350  -0.3587   0.0000   0.0000
   5.000   2.0955   0.00000  -0.00353  -0.3776   0.0000   0.0000
   7.500   2.4432   0.00000  -0.00356  -0.3960   0.0000   0.0000
  10.000   2.7862   0.00000  -0.00358  -0.4138   0.0000   0.0000
  12.500   3.1239   0.00000  -0.00361  -0.4309   0.0000   0.0000
  15.000   3.4557   0.00000  -0.00362  -0.4472   0.0000   0.0000
  17.500   3.7809   0.00000  -0.00364  -0.4625   0.0000   0.0000
  20.000   4.0989   0.00000  -0.00364  -0.4766   0.0000   0.0000
  22.500   4.4091   0.00000  -0.00363  -0.4896   0.0000   0.0000
  25.000   4.7110   0.00000  -0.00362  -0.5012   0.0000   0.0000
