  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1132                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.2725   0.00000  -0.00312   0.0397   0.0000   0.0000
  -7.500  -0.9259   0.00000  -0.00311   0.0269   0.0000   0.0000
  -5.000  -0.5776   0.00000  -0.00310   0.0135   0.0000   0.0000
  -2.500  -0.2282   0.00000  -0.00310  -0.0002   0.0000   0.0000
   0.000   0.1216   0.00000  -0.00309  -0.0142   0.0000   0.0000
   2.500   0.4712   0.00000  -0.00309  -0.0285   0.0000   0.0000
   5.000   0.8200   0.00000  -0.00310  -0.0428   0.0000   0.0000
   7.500   1.1671   0.00000  -0.00311  -0.0571   0.0000   0.0000
  10.000   1.5121   0.00000  -0.00312  -0.0713   0.0000   0.0000
  12.500   1.8541   0.00000  -0.00313  -0.0853   0.0000   0.0000
  15.000   2.1927   0.00000  -0.00315  -0.0989   0.0000   0.0000
  17.500   2.5270   0.00000  -0.00316  -0.1121   0.0000   0.0000
  20.000   2.8566   0.00000  -0.00318  -0.1247   0.0000   0.0000
  22.500   3.1808   0.00000  -0.00319  -0.1367   0.0000   0.0000
  25.000   3.4989   0.00000  -0.00320  -0.1479   0.0000   0.0000
