  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2723                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -0.9218   0.00000  -0.00227  -0.0624   0.0000   0.0000
  -7.500  -0.5952   0.00000  -0.00225  -0.0711   0.0000   0.0000
  -5.000  -0.2674   0.00000  -0.00225  -0.0799   0.0000   0.0000
  -2.500   0.0609   0.00000  -0.00226  -0.0888   0.0000   0.0000
   0.000   0.3891   0.00000  -0.00227  -0.0977   0.0000   0.0000
   2.500   0.7165   0.00000  -0.00229  -0.1064   0.0000   0.0000
   5.000   1.0426   0.00000  -0.00231  -0.1150   0.0000   0.0000
   7.500   1.3667   0.00000  -0.00234  -0.1234   0.0000   0.0000
  10.000   1.6882   0.00000  -0.00238  -0.1315   0.0000   0.0000
  12.500   2.0065   0.00000  -0.00242  -0.1393   0.0000   0.0000
  15.000   2.3210   0.00000  -0.00247  -0.1466   0.0000   0.0000
  17.500   2.6311   0.00000  -0.00252  -0.1535   0.0000   0.0000
  20.000   2.9362   0.00000  -0.00256  -0.1599   0.0000   0.0000
  22.500   3.2357   0.00000  -0.00261  -0.1658   0.0000   0.0000
  25.000   3.5290   0.00000  -0.00265  -0.1710   0.0000   0.0000
