  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3788                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -10.000  -1.3579   0.00000  -0.00401   0.1525   0.0000   0.0000
  -7.500  -0.8697   0.00000  -0.00405   0.0822   0.0000   0.0000
  -5.000  -0.3799   0.00000  -0.00408   0.0101   0.0000   0.0000
  -2.500   0.1107   0.00000  -0.00411  -0.0635   0.0000   0.0000
   0.000   0.6011   0.00000  -0.00413  -0.1377   0.0000   0.0000
   2.500   1.0903   0.00000  -0.00414  -0.2122   0.0000   0.0000
   5.000   1.5774   0.00000  -0.00415  -0.2864   0.0000   0.0000
   7.500   2.0615   0.00000  -0.00415  -0.3596   0.0000   0.0000
  10.000   2.5418   0.00000  -0.00415  -0.4313   0.0000   0.0000
  12.500   3.0171   0.00000  -0.00414  -0.5010   0.0000   0.0000
  15.000   3.4868   0.00000  -0.00411  -0.5682   0.0000   0.0000
  17.500   3.9498   0.00000  -0.00409  -0.6323   0.0000   0.0000
  20.000   4.4053   0.00000  -0.00405  -0.6928   0.0000   0.0000
  22.500   4.8524   0.00000  -0.00400  -0.7493   0.0000   0.0000
  25.000   5.2903   0.00000  -0.00395  -0.8014   0.0000   0.0000
