  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6536                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1088   0.02861   0.02020  -0.1062   0.6599   0.2746
  -4.000  -0.0398   0.02838   0.01986  -0.1005   0.6428   0.2899
  -3.000   0.1261   0.02653   0.01783  -0.1108   0.6311   0.3111
  -2.000   0.1663   0.02737   0.01860  -0.1002   0.6125   0.3275
  -1.000   0.2140   0.02854   0.01991  -0.0916   0.5942   0.3460
   0.000   0.2643   0.03015   0.02163  -0.0843   0.5763   0.3659
   1.000   0.3245   0.03190   0.02346  -0.0790   0.5594   0.3883
   2.000   0.5024   0.02970   0.02107  -0.0898   0.5501   0.4223
   3.000   0.2296   0.05067   0.04263  -0.0493   0.5021   0.4219
   4.000   0.4345   0.04365   0.03555  -0.0594   0.5039   0.4646
   7.000   0.7802   0.04348   0.03565  -0.0672   0.4727   0.6100
   8.000   0.7904   0.05006   0.04263  -0.0600   0.4552   0.6713
  12.000   0.3960   0.13555   0.13001  -0.0299   0.3278   1.0000
  14.000   0.4644   0.15430   0.14858  -0.0353   0.2997   1.0000
  16.000   0.5333   0.17264   0.16682  -0.0424   0.2734   1.0000
  18.000   0.6018   0.19063   0.18477  -0.0511   0.2490   1.0000
