  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5730                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2840   0.03036   0.02278  -0.1034   0.7718   0.2990
  -2.000   0.1224   0.02361   0.01608  -0.1159   0.7203   0.3776
  -1.000   0.2885   0.02144   0.01386  -0.1252   0.6986   0.4094
   0.000   0.4527   0.02036   0.01253  -0.1348   0.6697   0.4438
   1.000   0.5524   0.02092   0.01303  -0.1335   0.6351   0.4745
   2.000   0.6692   0.02127   0.01333  -0.1350   0.6052   0.5081
   3.000   0.7660   0.02218   0.01424  -0.1331   0.5765   0.5417
   4.000   0.8463   0.02344   0.01557  -0.1285   0.5490   0.5758
   5.000   0.9283   0.02483   0.01699  -0.1245   0.5231   0.6111
   6.000   1.0088   0.02642   0.01858  -0.1204   0.4986   0.6463
   7.000   1.0841   0.02819   0.02042  -0.1157   0.4754   0.6793
   8.000   1.1537   0.03020   0.02250  -0.1104   0.4532   0.7118
   9.000   1.2191   0.03246   0.02482  -0.1050   0.4319   0.7460
  10.000   1.2789   0.03501   0.02746  -0.0994   0.4114   0.7799
  11.000   1.3316   0.03799   0.03057  -0.0934   0.3917   0.8159
  12.000   1.3771   0.04145   0.03421  -0.0870   0.3727   0.8565
  13.000   1.4033   0.04495   0.03801  -0.0782   0.3547   0.9919
  14.000   1.4511   0.05071   0.04376  -0.0765   0.3362   1.0000
  15.000   1.4833   0.05742   0.05051  -0.0733   0.3185   1.0000
  16.000   1.5040   0.06525   0.05842  -0.0699   0.3013   1.0000
  17.000   1.5143   0.07436   0.06764  -0.0669   0.2845   1.0000
  18.000   1.5122   0.08504   0.07849  -0.0647   0.2680   1.0000
