  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2725                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3680   0.02077   0.01335  -0.0609   0.8523   0.3593
  -4.000  -0.2265   0.01888   0.01147  -0.0658   0.8319   0.3966
  -3.000  -0.1073   0.01737   0.01014  -0.0662   0.7987   0.4329
  -2.000   0.0253   0.01612   0.00890  -0.0693   0.7607   0.4723
  -1.000   0.1444   0.01557   0.00820  -0.0699   0.7132   0.5130
   0.000   0.2562   0.01556   0.00809  -0.0692   0.6655   0.5539
   1.000   0.3570   0.01581   0.00831  -0.0665   0.6208   0.5949
   2.000   0.4536   0.01623   0.00868  -0.0631   0.5796   0.6377
   3.000   0.5500   0.01682   0.00923  -0.0596   0.5416   0.6800
   4.000   0.6370   0.01739   0.00983  -0.0544   0.5052   0.7216
   5.000   0.7186   0.01806   0.01050  -0.0484   0.4713   0.7657
   6.000   0.7940   0.01876   0.01125  -0.0413   0.4394   0.8114
   7.000   0.8651   0.01973   0.01232  -0.0338   0.4091   0.8633
   8.000   0.9266   0.02083   0.01357  -0.0246   0.3804   0.9323
   9.000   1.0409   0.02263   0.01530  -0.0285   0.3495   1.0000
  10.000   1.0962   0.02450   0.01703  -0.0222   0.3235   1.0000
  11.000   1.1624   0.02694   0.01921  -0.0176   0.2987   1.0000
  12.000   1.2061   0.03030   0.02268  -0.0110   0.2756   1.0000
  13.000   1.2485   0.03427   0.02668  -0.0055   0.2540   1.0000
  14.000   1.2904   0.03883   0.03118  -0.0010   0.2342   1.0000
  15.000   1.3233   0.04452   0.03693   0.0029   0.2160   1.0000
  16.000   1.3426   0.05185   0.04444   0.0059   0.1993   1.0000
  17.000   1.3579   0.06021   0.05297   0.0076   0.1842   1.0000
  18.000   1.3679   0.06968   0.06261   0.0082   0.1704   1.0000
