  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5530                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0276   0.02316   0.01490  -0.1224   0.7190   0.2780
  -4.000   0.0683   0.02246   0.01408  -0.1200   0.6987   0.3004
  -3.000   0.1671   0.02179   0.01346  -0.1181   0.6785   0.3257
  -2.000   0.2649   0.02142   0.01310  -0.1159   0.6582   0.3531
  -1.000   0.3620   0.02123   0.01290  -0.1136   0.6382   0.3838
   0.000   0.4560   0.02120   0.01279  -0.1108   0.6182   0.4174
   1.000   0.5515   0.02118   0.01286  -0.1083   0.5986   0.4547
   2.000   0.6497   0.02142   0.01312  -0.1065   0.5792   0.4974
   3.000   0.7356   0.02194   0.01374  -0.1027   0.5598   0.5449
   4.000   0.8109   0.02282   0.01478  -0.0974   0.5404   0.6007
   5.000   0.8823   0.02389   0.01612  -0.0919   0.5214   0.6708
   6.000   0.9442   0.02515   0.01786  -0.0847   0.5028   0.7745
   7.000   1.0248   0.02682   0.01996  -0.0811   0.4842   1.0000
   8.000   1.0779   0.02919   0.02213  -0.0754   0.4660   1.0000
   9.000   1.1294   0.03217   0.02502  -0.0698   0.4481   1.0000
  10.000   1.1753   0.03580   0.02861  -0.0644   0.4304   1.0000
  11.000   1.2153   0.04018   0.03298  -0.0592   0.4128   1.0000
  12.000   1.2456   0.04564   0.03847  -0.0540   0.3952   1.0000
  13.000   1.2656   0.05236   0.04527  -0.0491   0.3774   1.0000
  14.000   1.2743   0.06062   0.05364  -0.0446   0.3594   1.0000
  15.000   1.2776   0.07001   0.06315  -0.0411   0.3414   1.0000
  16.000   1.2023   0.08845   0.08189  -0.0366   0.3182   1.0000
