  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1422                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.3968   0.01666   0.00933  -0.0386   0.8630   0.3689
  -4.000  -0.2960   0.01556   0.00825  -0.0355   0.8222   0.4178
  -3.000  -0.1955   0.01475   0.00750  -0.0323   0.7774   0.4710
  -2.000  -0.0948   0.01429   0.00703  -0.0291   0.7310   0.5300
  -1.000   0.0063   0.01403   0.00686  -0.0260   0.6848   0.5912
   0.000   0.1085   0.01400   0.00684  -0.0231   0.6409   0.6543
   1.000   0.2096   0.01416   0.00705  -0.0200   0.5991   0.7175
   2.000   0.3122   0.01451   0.00754  -0.0169   0.5597   0.7772
   3.000   0.4131   0.01512   0.00814  -0.0135   0.5228   0.8364
   4.000   0.5219   0.01609   0.00902  -0.0114   0.4867   0.8851
   5.000   0.6411   0.01724   0.01012  -0.0119   0.4493   0.9254
   6.000   0.8016   0.01861   0.01135  -0.0216   0.4089   0.9499
   7.000   0.9509   0.01980   0.01242  -0.0302   0.3690   0.9776
   8.000   1.1084   0.02103   0.01347  -0.0414   0.3285   0.9991
   9.000   1.1175   0.02190   0.01437  -0.0247   0.3025   1.0000
  10.000   1.0975   0.02289   0.01532  -0.0024   0.2805   1.0000
  11.000   1.1185   0.02491   0.01719   0.0109   0.2564   1.0000
  12.000   1.1485   0.02796   0.02032   0.0201   0.2319   1.0000
  13.000   1.1862   0.03191   0.02419   0.0262   0.2095   1.0000
  14.000   1.2126   0.03720   0.02964   0.0312   0.1891   1.0000
  15.000   1.2399   0.04324   0.03569   0.0345   0.1714   1.0000
  16.000   1.2616   0.05048   0.04304   0.0364   0.1558   1.0000
  17.000   1.2727   0.05943   0.05221   0.0370   0.1423   1.0000
  18.000   1.2804   0.06941   0.06240   0.0362   0.1305   1.0000
