  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4217                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0993   0.02365   0.01624  -0.0794   0.8526   0.0742
  -4.000   0.0089   0.01989   0.01185  -0.0771   0.8075   0.0840
  -3.000   0.1142   0.01736   0.00907  -0.0746   0.7518   0.0973
  -2.000   0.2168   0.01594   0.00738  -0.0716   0.6900   0.1179
  -1.000   0.3116   0.01458   0.00598  -0.0678   0.6217   0.1531
   0.000   0.3807   0.01209   0.00552  -0.0587   0.5498   0.7716
   1.000   0.5000   0.01334   0.00635  -0.0571   0.4535   0.9537
   2.000   0.7080   0.01516   0.00718  -0.0772   0.3737   1.0000
   3.000   0.7750   0.01609   0.00763  -0.0701   0.3486   1.0000
   4.000   0.8517   0.01713   0.00843  -0.0641   0.3328   1.0000
   5.000   0.9371   0.01843   0.00959  -0.0598   0.3209   1.0000
   6.000   1.0334   0.02018   0.01110  -0.0577   0.3112   1.0000
   7.000   1.1235   0.02175   0.01283  -0.0546   0.3029   1.0000
   8.000   1.2259   0.02392   0.01490  -0.0542   0.2953   1.0000
   9.000   1.3121   0.02626   0.01759  -0.0513   0.2882   1.0000
  10.000   1.4013   0.02872   0.02025  -0.0492   0.2812   1.0000
  11.000   1.4846   0.03224   0.02405  -0.0469   0.2746   1.0000
  12.000   1.5410   0.03564   0.02795  -0.0408   0.2672   1.0000
  13.000   1.6228   0.03975   0.03222  -0.0393   0.2600   1.0000
  14.000   1.5758   0.04618   0.03948  -0.0221   0.2531   1.0000
  15.000   1.6296   0.05027   0.04376  -0.0187   0.2455   1.0000
  16.000   0.5801   0.15885   0.15422  -0.0271   0.2060   1.0000
  17.000   0.5958   0.16645   0.16194  -0.0299   0.1916   1.0000
  18.000   0.9443   0.18604   0.18109  -0.0578   0.1665   1.0000
