  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6431                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000   0.0845   0.02322   0.01414  -0.1281   0.6300   0.2280
  -4.000   0.1683   0.02276   0.01360  -0.1237   0.6082   0.2468
  -3.000   0.2608   0.02247   0.01322  -0.1209   0.5890   0.2691
  -2.000   0.3400   0.02235   0.01312  -0.1158   0.5720   0.2940
  -1.000   0.4093   0.02253   0.01339  -0.1089   0.5564   0.3229
   0.000   0.4973   0.02281   0.01368  -0.1057   0.5429   0.3603
   1.000   0.5919   0.02294   0.01397  -0.1039   0.5302   0.4142
   3.000   0.7626   0.02439   0.01646  -0.0972   0.5064   0.6638
   4.000   0.7853   0.02652   0.01926  -0.0836   0.4939   0.7835
   5.000   0.8503   0.02867   0.02171  -0.0764   0.4831   0.9247
   6.000   1.0279   0.03099   0.02384  -0.0921   0.4712   0.9991
   7.000   0.9182   0.03796   0.03106  -0.0653   0.4560   1.0000
   9.000   0.9808   0.04875   0.04172  -0.0546   0.4311   1.0000
