  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6621                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1196   0.03181   0.02417  -0.1412   0.8187   0.1909
  -4.000   0.0414   0.03001   0.02242  -0.1498   0.8132   0.2282
  -3.000   0.1581   0.02923   0.02172  -0.1511   0.7959   0.2673
   0.000   0.5533   0.02461   0.01749  -0.1597   0.7547   0.4253
   3.000   0.9522   0.01966   0.01297  -0.1674   0.6945   0.6132
   4.000   1.0872   0.01854   0.01180  -0.1707   0.6642   0.6772
   5.000   1.1766   0.01891   0.01222  -0.1664   0.6241   0.7430
   6.000   1.2608   0.01926   0.01277  -0.1609   0.5855   0.8736
   7.000   1.3488   0.02060   0.01382  -0.1578   0.5472   1.0000
   8.000   1.4113   0.02281   0.01590  -0.1505   0.5103   1.0000
   9.000   1.4668   0.02541   0.01843  -0.1425   0.4749   1.0000
  10.000   1.5205   0.02828   0.02123  -0.1349   0.4405   1.0000
  11.000   1.5698   0.03154   0.02438  -0.1272   0.4068   1.0000
  12.000   1.6044   0.03586   0.02871  -0.1186   0.3730   1.0000
  13.000   1.6307   0.04126   0.03421  -0.1102   0.3396   1.0000
  14.000   1.6528   0.04758   0.04060  -0.1026   0.3071   1.0000
  15.000   1.6679   0.05506   0.04811  -0.0958   0.2757   1.0000
  16.000   1.6757   0.06380   0.05687  -0.0899   0.2457   1.0000
  17.000   1.6740   0.07424   0.06743  -0.0853   0.2174   1.0000
  18.000   1.6657   0.08608   0.07945  -0.0822   0.1917   1.0000
