  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2532                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.2353   0.02154   0.01332  -0.0687   0.7110   0.3692
  -4.000  -0.1589   0.02105   0.01279  -0.0626   0.6817   0.3913
  -3.000  -0.0771   0.02064   0.01236  -0.0573   0.6536   0.4151
  -2.000   0.0071   0.02034   0.01205  -0.0525   0.6265   0.4407
  -1.000   0.0918   0.02016   0.01187  -0.0476   0.6006   0.4682
   0.000   0.1759   0.02010   0.01181  -0.0427   0.5756   0.4979
   1.000   0.2582   0.02015   0.01187  -0.0375   0.5516   0.5302
   2.000   0.3371   0.02033   0.01204  -0.0318   0.5286   0.5650
   3.000   0.4103   0.02053   0.01239  -0.0251   0.5065   0.6024
   4.000   0.4843   0.02106   0.01305  -0.0189   0.4853   0.6446
   5.000   0.5603   0.02185   0.01398  -0.0135   0.4647   0.6921
   6.000   0.6333   0.02289   0.01519  -0.0079   0.4450   0.7468
   7.000   0.7018   0.02418   0.01672  -0.0017   0.4260   0.8087
   8.000   0.7647   0.02588   0.01865   0.0055   0.4079   0.8765
   9.000   0.8446   0.02836   0.02118   0.0087   0.3898   0.9397
  10.000   0.9730   0.03187   0.02467   0.0001   0.3703   0.9739
  11.000   1.1073   0.03587   0.02866  -0.0116   0.3510   0.9960
  12.000   1.1170   0.03795   0.03062  -0.0014   0.3367   1.0000
  13.000   1.1463   0.03986   0.03232   0.0072   0.3224   1.0000
  14.000   1.1320   0.04561   0.03822   0.0167   0.3077   1.0000
  15.000   1.1329   0.05274   0.04547   0.0218   0.2926   1.0000
  16.000   1.1276   0.06170   0.05459   0.0251   0.2776   1.0000
  17.000   1.1094   0.07298   0.06606   0.0268   0.2625   1.0000
  18.000   1.0818   0.08630   0.07957   0.0268   0.2472   1.0000
