  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2922                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.4244   0.01990   0.01268  -0.0591   0.9080   0.3564
  -4.000  -0.2775   0.01801   0.01091  -0.0657   0.8828   0.4028
  -3.000  -0.1113   0.01575   0.00889  -0.0754   0.8617   0.4525
  -2.000   0.0748   0.01425   0.00749  -0.0896   0.8233   0.5051
  -1.000   0.2383   0.01401   0.00718  -0.0995   0.7643   0.5559
   0.000   0.3638   0.01422   0.00726  -0.1014   0.7035   0.6031
   1.000   0.4668   0.01461   0.00759  -0.0987   0.6454   0.6488
   2.000   0.5677   0.01519   0.00808  -0.0954   0.5925   0.6937
   4.000   0.7436   0.01695   0.00968  -0.0834   0.4975   0.7765
   5.000   0.8085   0.01795   0.01068  -0.0725   0.4554   0.8114
   6.000   0.8728   0.01911   0.01183  -0.0622   0.4155   0.8478
   7.000   0.9297   0.02034   0.01304  -0.0507   0.3786   0.8839
   8.000   0.9773   0.02123   0.01384  -0.0381   0.3449   0.9244
   9.000   1.0131   0.02149   0.01415  -0.0242   0.3135   0.9739
  10.000   1.0904   0.02313   0.01578  -0.0214   0.2797   1.0000
  11.000   1.1632   0.02604   0.01863  -0.0191   0.2489   1.0000
  12.000   1.2261   0.02979   0.02235  -0.0164   0.2214   1.0000
  13.000   1.2784   0.03461   0.02730  -0.0137   0.1974   1.0000
  14.000   1.3227   0.04044   0.03317  -0.0116   0.1771   1.0000
  15.000   1.3594   0.04738   0.04023  -0.0102   0.1597   1.0000
  16.000   1.3838   0.05585   0.04893  -0.0096   0.1449   1.0000
  17.000   1.4024   0.06539   0.05869  -0.0101   0.1324   1.0000
