  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 1915                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.5782   0.01516   0.00795  -0.0143   1.0000   0.3032
  -4.000  -0.4672   0.01474   0.00788  -0.0163   0.9966   0.3933
  -3.000  -0.2952   0.01441   0.00793  -0.0293   0.9743   0.4997
  -2.000  -0.1317   0.01351   0.00741  -0.0395   0.9464   0.5977
  -1.000   0.0119   0.01216   0.00647  -0.0441   0.9073   0.6837
   0.000   0.1771   0.01100   0.00556  -0.0522   0.8627   0.7599
   1.000   0.3167   0.01123   0.00564  -0.0550   0.7748   0.8177
   2.000   0.4091   0.01204   0.00614  -0.0483   0.6796   0.8665
   3.000   0.4881   0.01269   0.00646  -0.0392   0.5903   0.9149
   4.000   0.5820   0.01302   0.00650  -0.0340   0.5002   0.9606
   5.000   0.7384   0.01403   0.00710  -0.0435   0.3931   0.9881
   6.000   0.8363   0.01513   0.00787  -0.0424   0.3013   1.0000
   7.000   0.8870   0.01643   0.00888  -0.0318   0.2304   1.0000
   8.000   0.9668   0.01864   0.01081  -0.0273   0.1667   1.0000
   9.000   1.0436   0.02143   0.01344  -0.0225   0.1255   1.0000
  10.000   1.1125   0.02468   0.01667  -0.0169   0.1004   1.0000
  11.000   1.1770   0.02868   0.02064  -0.0114   0.0841   1.0000
  12.000   1.2342   0.03309   0.02533  -0.0056   0.0727   1.0000
  13.000   1.2826   0.03849   0.03101  -0.0002   0.0646   1.0000
  14.000   1.3207   0.04509   0.03792   0.0046   0.0586   1.0000
  15.000   1.3327   0.05348   0.04682   0.0083   0.0541   1.0000
  16.000   1.3069   0.06731   0.06143   0.0085   0.0514   1.0000
  17.000   1.2228   0.09126   0.08638  -0.0011   0.0501   1.0000
  18.000   0.8296   0.21427   0.21054  -0.0773   0.0698   1.0000
