  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2739                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.1456   0.02601   0.01754  -0.0859   0.6598   0.3867
  -4.000  -0.0995   0.02577   0.01734  -0.0757   0.6314   0.4010
  -3.000  -0.0725   0.02533   0.01679  -0.0621   0.6060   0.4160
  -2.000  -0.0414   0.02494   0.01619  -0.0489   0.5827   0.4325
  -1.000   0.0188   0.02478   0.01600  -0.0408   0.5603   0.4501
   0.000   0.0516   0.02479   0.01613  -0.0280   0.5395   0.4673
   1.000   0.1069   0.02510   0.01647  -0.0198   0.5192   0.4869
   2.000   0.1731   0.02563   0.01698  -0.0138   0.5001   0.5083
   3.000   0.2523   0.02632   0.01760  -0.0102   0.4822   0.5310
   4.000   0.3550   0.02676   0.01802  -0.0104   0.4649   0.5566
   5.000   0.3992   0.02816   0.01966  -0.0021   0.4480   0.5812
   6.000   0.4504   0.03009   0.02180   0.0042   0.4315   0.6072
   7.000   0.5139   0.03207   0.02392   0.0082   0.4163   0.6353
   8.000   0.6153   0.03309   0.02491   0.0074   0.4023   0.6662
   9.000   0.6414   0.03652   0.02860   0.0148   0.3873   0.6960
  10.000   0.6451   0.04216   0.03452   0.0227   0.3718   0.7256
  11.000   0.6276   0.05022   0.04300   0.0303   0.3558   0.7577
  13.000   0.7542   0.05664   0.04963   0.0328   0.3322   0.8386
