  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5532                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0139   0.02376   0.01543  -0.1229   0.7021   0.2883
  -4.000   0.0647   0.02321   0.01483  -0.1175   0.6813   0.3082
  -2.000   0.2155   0.02260   0.01420  -0.1054   0.6407   0.3530
  -1.000   0.2925   0.02259   0.01419  -0.0998   0.6211   0.3787
   0.000   0.3773   0.02281   0.01442  -0.0958   0.6020   0.4078
   1.000   0.4678   0.02319   0.01479  -0.0930   0.5835   0.4405
   2.000   0.5645   0.02355   0.01516  -0.0915   0.5656   0.4771
   3.000   0.6715   0.02380   0.01550  -0.0918   0.5484   0.5199
   4.000   0.7538   0.02465   0.01642  -0.0882   0.5306   0.5672
   5.000   0.8127   0.02613   0.01819  -0.0815   0.5125   0.6211
   6.000   0.8681   0.02806   0.02046  -0.0748   0.4947   0.6912
   7.000   0.9130   0.03037   0.02330  -0.0665   0.4774   0.8022
   8.000   0.9780   0.03321   0.02646  -0.0629   0.4600   1.0000
   9.000   1.0195   0.03698   0.03009  -0.0576   0.4431   1.0000
  10.000   1.0569   0.04161   0.03465  -0.0526   0.4262   1.0000
  11.000   1.0801   0.04773   0.04078  -0.0472   0.4088   1.0000
  12.000   1.1535   0.05072   0.04363  -0.0465   0.3949   1.0000
  13.000   1.1787   0.05742   0.05036  -0.0427   0.3785   1.0000
  14.000   1.2080   0.06417   0.05712  -0.0400   0.3628   1.0000
  15.000   1.2371   0.07123   0.06421  -0.0380   0.3473   1.0000
